"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
csri_6_1_1,csri,"Medicamento 1",text,"Medicamento 1: ¿Cómo se llama el medicamento?",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_1_2,csri,,text,"Medicamento 1: ¿Cuál es la dosis (si la sabe) del medicamento que ha tomado?",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_1_3,csri,,text,"Medicamento 1: ¿Con qué frecuencia  ha tomado el medicamento? (por ejemplo, cada día)",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_1_4,csri,,text,"Medicamento 1:  ¿Cuánto tiempo ha estado tomado este medicamento?",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_2_1,csri,"Medicamento 2",text,"Medicamento 2: ¿Cómo se llama el medicamento?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_2_2,csri,,text,"Medicamento 2: ¿Cuál es la dosis (si la sabe) del medicamento que ha tomado?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_2_3,csri,,text,"Medicamento 2: ¿Con qué frecuencia  ha tomado el medicamento? (por ejemplo, cada día)",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_2_4,csri,,text,"Medicamento 2: ¿Cuánto tiempo ha estado tomado este medicamento?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_3_1,csri,"Medicamento 3",text,"Medicamento 3: ¿Cómo se llama el medicamento?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_3_2,csri,,text,"Medicamento 3: ¿Cuál es la dosis (si la sabe) del medicamento que ha tomado?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_3_3,csri,,text,"Medicamento 3: ¿Con qué frecuencia  ha tomado el medicamento? (por ejemplo, cada día)",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_3_4,csri,,text,"Medicamento 3:  ¿Cuánto tiempo ha estado tomado este medicamento?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_4_1,csri,"Medicamento 4",text,"Medicamento 4: ¿Cómo se llama el medicamento?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_4_2,csri,,text,"Medicamento 4: ¿Cuál es la dosis (si la sabe) del medicamento que ha tomado?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_4_3,csri,,text,"Medicamento 4: ¿Con qué frecuencia  ha tomado el medicamento? (por ejemplo, cada día)",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_4_4,csri,,text,"Medicamento 4: ¿Cuánto tiempo ha estado tomado este medicamento?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_5_1,csri,"Medicamento 5",text,"Medicamento 5: ¿Cómo se llama el medicamento?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_5_2,csri,,text,"Medicamento 5: ¿Cuál es la dosis (si la sabe) del medicamento que ha tomado?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_5_3,csri,,text,"Medicamento 5: ¿Con qué frecuencia  ha tomado el medicamento? (por ejemplo, cada día)",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_5_4,csri,,text,"Medicamento 5: ¿Cuánto tiempo ha estado tomando este medicamento?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_6_1,csri,"Medicamento 6",text,"Medicamento 6: ¿Cómo se llama el medicamento?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_6_2,csri,,text,"Medicamento 6: ¿Cuál es la dosis (si la sabe) del medicamento que ha tomado?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_6_3,csri,,text,"Medicamento 6: ¿Con qué frecuencia  ha tomado el medicamento? (por ejemplo, cada día)",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_6_6_4,csri,,text,"Medicamento 6: ¿Cuánto tiempo ha estado tomando este medicamento?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",,,,,,
csri_7,csri,"7. Situación laboral actual",radio,"¿Cuál es su situación laboral actual?","0, Trabajo a tiempo completo y en activo | 1, Trabajo a tiempo completo pero de baja por enfermedad | 2, Trabajo a tiempo parcial | 3, Trabajo a tiempo parcial pero de baja por enfermedad | 4, Desempleado | 5, Autónomo en activo | 6, Autónomo pero de baja por enfermedad | 7, Jubilado (por edad) | 8, Jubilado (por enfermedad) | 9, Estudiante | 10, Estudiante, estudios interrumpidos por enfermedad | 11, Ama/o de casa |12, Otra",,,,,,,,,,,,
csri_7a,csri,,text,"En caso de que su situación laboral sea <<Otra>>, especifique cuál",,,,,,,"[csri_7]=""12""",,,,,,
csri_8,csri,"¿Cuántos días (si es que los hubo) ha estado sin trabajar en los últimos 3 meses a causa de ...?",text,"8. ¿Algún problema de salud física?",,,integer,,,,,,,,,,
csri_9,csri,,text,"9. ¿Algún problema de salud mental?",,,integer,,,,,,,,,,
lte_1,lte_sr,"Desde su última evaluación, ¿le ha ocurrido alguno de los siguientes sucesos?:",radio,"Ha padecido usted mismo una enfermedad, lesión o agresión graves.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_2,lte_sr,,radio,"Ha sufrido un pariente cercano una enfermedad, lesión o ataque graves.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_3,lte_sr,,radio,"Su padre/madre, hijo/a o pareja ha fallecido.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_4,lte_sr,,radio,"Un familiar o amigo cercano, u otro pariente (tío/a, primo/a, abuelo/a) ha fallecido.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_5,lte_sr,,radio,"Se ha separado debido a dificultades en su matrimonio/pareja de hecho.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_6,lte_sr,,radio,"Ha roto una relación estable.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_7,lte_sr,,radio,"Ha tenido un problema grave con un amigo cercano, vecino o familiar.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_8,lte_sr,,radio,"Se ha quedado sin trabajo o ha pasado más de un mes buscando trabajo sin éxito.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_9,lte_sr,,radio,"Ha sido despedido de su trabajo.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_10,lte_sr,,radio,"Ha tenido una crisis económica importante.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_11,lte_sr,,radio,"Ha tenido problemas con la policía y ha tenido que comparecer ante la justicia.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_12,lte_sr,,radio,"Ha perdido o le han robado algo valioso para usted: al menos uno de estos casos en los últimos 3 meses.","0, No | 1, Sí",,,,,,,,,,lte,,
lte_13,lte_sr,,radio,"Ha perdido o le han robado algo valioso para usted: al menos uno de estos casos en los últimos 6 meses.","0, No | 1, Sí",,,,,,,,,,lte,,
cl_info_conc_medications,clinical_information_baseline,"Concomitant medication",radio,"Are you currently taking any concomitant medication other than for MS?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_conc_med_medic,clinical_information_baseline,,text,Medication:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_dose,clinical_information_baseline,,text,Dose:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_units,clinical_information_baseline,,text,Units:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_frequency,clinical_information_baseline,,text,Frequency:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_route,clinical_information_baseline,,text,Route:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_reason,clinical_information_baseline,,text,Reason:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_indication,clinical_information_baseline,,text,Indication:,,,,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_st_date,clinical_information_baseline,,text,"Start Date:",,,date_dmy,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_med_end_date,clinical_information_baseline,,text,"End Date:",,,date_dmy,,,,"[cl_info_conc_medications] = '1'",,,,,,
cl_info_conc_proced,clinical_information_baseline,"Concomitant procedures",radio,"Are you currently receiving any concomitant procedures?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_conc_proced_proced,clinical_information_baseline,,text,Procedure:,,,,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_proced_reason,clinical_information_baseline,,radio,Reason:,"0, Medical | 1, MS | 2, Depression",,,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_proced_indication,clinical_information_baseline,,text,Indication:,,,,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_proced_st_date,clinical_information_baseline,,text,"Start Date:",,,date_dmy,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_proced_end_date,clinical_information_baseline,,text,"End Date:",,,date_dmy,,,,"[cl_info_conc_proced] = '1'",,,,,,
cl_info_conc_med_ms,clinical_information_baseline,"MS medications",radio,"Are you currently taking DMT?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_ms_medications,clinical_information_baseline,,radio,DMT:,"0, IFN Beta 1a 44ucg | 1, IFN Beta 1a 22ucg | 2, IFN Beta 1a 30mcg | 3, PegIFN | 4, IFN Beta 1b | 5, GA 20 | 6, GA 40 | 7, BG 12 | 8, Teriflunomide | 9, Natalizumab | 10, Ocrelizumab | 11, Alemtuzumab | 12, Fingolimod | 13, Cyclophosphamide | 14, Mitoxantrone | 15, Cladribine | 16, Azathioprine | 17, Methotrexate | 18, Other",,,,,,"[cl_info_conc_med_ms] = '1'",,,,,,
cl_info_ms_med_specify,clinical_information_baseline,,text,"Specify ''Other''",,,,,,,"[cl_info_ms_medications] = '18'",,,,,,
cl_info_sympt_therapy,clinical_information_baseline,,radio,"Are you currently taking any symptomatic therapy?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_sympt_therapy_medic,clinical_information_baseline,,text,Medication:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_dose,clinical_information_baseline,,text,Dose:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_unit,clinical_information_baseline,,text,Unit:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_frequency,clinical_information_baseline,,text,Frequency:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_reason,clinical_information_baseline,,text,Reason:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_indication,clinical_information_baseline,,text,Indication:,,,,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_star_dat,clinical_information_baseline,,text,"Start Date:",,,date_dmy,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_sympt_therapy_end_date,clinical_information_baseline,,text,"End date:",,,date_dmy,,,,"[cl_info_sympt_therapy] = '1'",,,,,,
cl_info_conc_medications_fu,clinical_information_follow_up,"Concomitant medication",radio,"Did you change any concomitant medication since your last visit?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_conc_med_medic_fu,clinical_information_follow_up,,text,Medication:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_dose_fu,clinical_information_follow_up,,text,Dose:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_units_fu,clinical_information_follow_up,,text,Units:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_frequency_fu,clinical_information_follow_up,,text,Frequency:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_route_fu,clinical_information_follow_up,,text,Route:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_reason_fu,clinical_information_follow_up,,text,Reason:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_indication_fu,clinical_information_follow_up,,text,Indication:,,,,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_st_date_fu,clinical_information_follow_up,,text,"Start Date:",,,date_dmy,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_med_end_date_fu,clinical_information_follow_up,,text,"End Date:",,,date_dmy,,,,"[cl_info_conc_medications_fu] = '1'",,,,,,
cl_info_conc_proced_fu,clinical_information_follow_up,"Concomitant procedures",radio,"Did you change any concomitant procedure since your last visit?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_conc_proced_proced_fu,clinical_information_follow_up,,text,Procedure:,,,,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_proced_reason_fu,clinical_information_follow_up,,radio,Reason:,"0, Medical | 1, MS | 2, Depression",,,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_proced_indication_fu,clinical_information_follow_up,,text,Indication:,,,,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_proced_st_date_fu,clinical_information_follow_up,,text,"Start Date:",,,date_dmy,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_proced_end_date_fu,clinical_information_follow_up,,text,"End Date:",,,date_dmy,,,,"[cl_info_conc_proced_fu] = '1'",,,,,,
cl_info_conc_med_ms_fu,clinical_information_follow_up,"MS medications",radio,"Did you change DMT since your last visit?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_ms_medications_fu,clinical_information_follow_up,,radio,DMT:,"0, IFN Beta 1a 44ucg | 1, IFN Beta 1a 22ucg | 2, IFN Beta 1a 30mcg | 3, PegIFN | 4, IFN Beta 1b | 5, GA 20 | 6, GA 40 | 7, BG 12 | 8, Teriflunomide | 9, Natalizumab | 10, Ocrelizumab | 11, Alemtuzumab | 12, Fingolimod | 13, Cyclophosphamide | 14, Mitoxantrone | 15, Cladribine | 16, Azathioprine | 17, Methotrexate | 18, Other",,,,,,"[cl_info_conc_med_ms_fu] = '1'",,,,,,
cl_info_ms_med_specify_fu,clinical_information_follow_up,,text,"Specify ''Other''",,,,,,,"[cl_info_ms_medications_fu] = '18'",,,,,,
cl_info_sympt_therapy_fu,clinical_information_follow_up,,radio,"Did you change any symptomatic therapy since your last visit?","0, No | 1, Yes",,,,,,,,,,,,
cl_info_sympt_therapy_medic_fu,clinical_information_follow_up,,text,Medication:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_dose_fu,clinical_information_follow_up,,text,Dose:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_unit_fu,clinical_information_follow_up,,text,Unit:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_frequency_fu,clinical_information_follow_up,,text,Frequency:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_reason_fu,clinical_information_follow_up,,text,Reason:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_indication_fu,clinical_information_follow_up,,text,Indication:,,,,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_star_dat_fu,clinical_information_follow_up,,text,"Start Date:",,,date_dmy,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
cl_info_sympt_therapy_end_date_fu,clinical_information_follow_up,,text,"End date:",,,date_dmy,,,,"[cl_info_sympt_therapy_fu] = '1'",,,,,,
ch_ms_tr_med_adh,changes_in_ms_treatment_and_medication_adherence,,radio,"¿Está tomando tratamiento para modificar el curso la EM?","0, No | 1, Sí",,,,,,,,,,,,
ch_ms_tr_med_adh_percentage,changes_in_ms_treatment_and_medication_adherence,,slider,"A menudo, las personas no toman su medicación por diferentes motivos. En el/los último(s) (3) mes(es), ¿durante cuánto tiempo estuvo tomando el medicamento tal y como le fue prescrito?","0 | 100",,number,,,,"[ch_ms_tr_med_adh] = '1'",,RH,,,,
ch_ms_tr_med_adh_dmt_change,changes_in_ms_treatment_and_medication_adherence,,radio,"Desde la anterior visita, ¿cambió la DMT?","0, No | 1, Sí",,,,,,,,,,,,
ch_ms_tr_med_adh_reason_chang,changes_in_ms_treatment_and_medication_adherence,,radio,"Cuáles fueron los motivos del cambio:","0, Ineficacia | 1, Efectos secundarios | 2, Decisión del paciente | 3, Otros",,,,,,"[ch_ms_tr_med_adh_dmt_change] = '1'",,,,,,
ch_ms_tr_med_adh_specify,changes_in_ms_treatment_and_medication_adherence,,text,Especificar:,,,,,,,"[ch_ms_tr_med_adh_reason_chang] = '3'",,,,,,
ms_sympt_relap_ass,ms_symptomatology_relapse_assessment,,radio,"1. ¿Ha tenido alguna recaída desde la última visita (diagnosticada por un neurólogo)? ","0, No | 1, Sí",,,,,,,,,,,,
ms_sympt_relap_ass_dat_onset,ms_symptomatology_relapse_assessment,,text,"Fecha de inicio de los síntomas",,,date_dmy,,,,"[ms_sympt_relap_ass] = '1'",,,,,,
ms_sympt_relap_ass_neu_func_aff,ms_symptomatology_relapse_assessment,,radio,"Funciones neurológicas afectadas:","0, Visual | 1, Piramidal | 2, Cerebelosa | 3, Sensorial | 4, Otra(s)",,,,,,"[ms_sympt_relap_ass] = '1'",,,,,,
ms_sympt_relap_ass_specify,ms_symptomatology_relapse_assessment,,text,Especificar:,,,,,,,"[ms_sympt_relap_ass_neu_func_aff] = '4'",,,,,,
ms_sympt_relap_ass_steroids,ms_symptomatology_relapse_assessment,,radio,"2. Desde la última visita, ¿ha recibido algún tratamiento con esteroides?  ","0, No | 1, Sí",,,,,,,,,,,,
ms_sympt_relap_ass_specify2,ms_symptomatology_relapse_assessment,,descriptive,"**********En caso afirmativo, cumplimente <<medicación concomitante>> en el documento de <<información clínica>>**********",,,,,,,"[ms_sympt_relap_ass_steroids] = '1'",,,,,,
adv_event_experienced,adverse_event,,radio,"1. ¿Ha sufrido algún evento adverso desde la última visita?","0, No | 1, Sí",,,,,,,,,,,,
adv_event_diagnosis,adverse_event,,text,Diagnóstico:,,,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_severity,adverse_event,,radio,Gravedad:,"0, Moderada | 1, Leve | 2, Grave",,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_techn_procedures,adverse_event,,radio,"Tiene que ver con los procedimientos o la tecnología de estudio:","0, No | 1, Sí",,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_start_date,adverse_event,,text,"Fecha de inicio:",,,date_dmy,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_end_date,adverse_event,,text,"Fecha de finalización:",,,date_dmy,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_action_taken,adverse_event,,radio,"Acción emprendida:","0, Ninguna | 1, Medicación concomitante | 2, Procedimientos concomitantes",,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_fill1,adverse_event,,descriptive,"**********Por favor, cumplimente <<medicación concomitante>> en el documento de <<información clínica>>**********",,,,,,,"[adv_event_action_taken] = '1'",,,,,,
adv_event_fill2,adverse_event,,descriptive,"**********Por favor, cumplimente <<procedimientos concomitantes>> en el documento de <<información clínica>>**********",,,,,,,"[adv_event_action_taken] = '2'",,,,,,
adv_event_serious_event,adverse_event,,radio,"¿Es un evento adverso grave? ","0, No | 1, Sí",,,,,,"[adv_event_experienced] = '1'",,,,,,
adv_event_study_technology,adverse_event,,radio,"2. ¿Ha tenido algún problema relacionado con el uso de la tecnología del estudio?","0, No | 1, Sí",,,,,,,,,,,,
adv_event_problem_techn,adverse_event,,descriptive,"**********En caso de respuesta afirmativa, cumplimente el documento <<Cuestiones tecnológicas>>**********",,,,,,,"[adv_event_study_technology] = '1'",,,,,,
techn_issues_probl,technological_issues,,radio,"¿Está teniendo algún problema relacionado con el uso de la tecnología del estudio?","0, No | 1, Sí",,,,,,,,,,,,
techn_issues_type_probl,technological_issues,,radio,"Tipo de problema:","0, Introducción de datos | 1, Conexión wifi | 2, Configuración del dispositivo | 3, Carga de la batería | 4, Otro",,,,,,"[techn_issues_probl] = '1'",,,,,,
techn_issues_type_probl_specfy,technological_issues,,text,Especificar:,,,,,,,"[techn_issues_type_probl] = '4'",,,,,,
techn_issues_probl_st_date,technological_issues,,text,"Fecha de inicio:",,,date_dmy,,,,"[techn_issues_probl] = '1'",,,,,,
techn_issues_probl_end_date,technological_issues,,text,"Fecha de finalización:",,,date_dmy,,,,"[techn_issues_probl] = '1'",,,,,,
techn_issues_probl_act_taken,technological_issues,,radio,"Acción emprendida:","0, Formación adicional | 1, Reconfiguración del dispositivo | 2, Sustitución del dispositivo | 3, Otro",,,,,,"[techn_issues_probl] = '1'",,,,,,
techn_issues_probl_act_taken_specify,technological_issues,,text,"Especificar otro:",,,,,,,"[techn_issues_probl_act_taken] = '3'",,,,,,
sdm_score,symbol_digit_modality_test,,text,"Resultado del Test de Símbolos y Dígitos",,,integer,,,,,,,,,,
t_25_f_w_visit_date,time_25_foot_walk_msfc,,text,"Fecha de la visita",,,date_mdy,,,,,,,,,,
t_25_f_w_afo,time_25_foot_walk_msfc,,radio,"¿El paciente llevaba una AFO?","0, Sí | 1, No",,,,,,,,,,,,
t_25_f_w_deviceused,time_25_foot_walk_msfc,,radio,"¿Se usó el dispositivo de asistencia?","0, Sí | 1, No",,,,,,,,,,,,
assistive_device,time_25_foot_walk_msfc,,radio,"Dispositivo de asistencia empleado (marcar uno)","0, Asistencia unilateral | 1, Bastón (unilateral) | 2, Muleta (unilateral) | 3, Asistencia bilateral | 4, Bastón (bilateral) | 5, Muletas (bilateral) | 6, Andador con y sin ruedas (bilateral)",,,,,,"[t_25_f_w_deviceused] = '0'",,,,,,
t_25_f_w_tr1_time,time_25_foot_walk_msfc,,text,"PRUEBA 1 --> Tiempo para dar 25 pasos (segundos)",,,,,,,,,,,,,
t_25_f_w_complete_trial1,time_25_foot_walk_msfc,,text,"PRUEBA 1 --> Para una prueba completa, registrar cualquier circunstancia que afecte al rendimiento del paciente:",,,,,,,,,,,,,
t_25_f_w_nocompltrial1,time_25_foot_walk_msfc,,radio,"En caso de que no se finalice la prueba (marcar una opción)","0, Incapaz de finalizar la prueba debido a limitaciones de carácter físico | 1, Otra",,,,,,,,,,,,
t_25_f_w_tr1_specify1,time_25_foot_walk_msfc,,text,"Especificar las limitaciones físicas",,,,,,,"[t_25_f_w_nocompltrial1] = '0'",,,,,,
t_25_f_w_tr2_specify2,time_25_foot_walk_msfc,,text,"Especificar otra",,,,,,,"[t_25_f_w_nocompltrial1] = '1'",,,,,,
t_25_f_w_tr2_time,time_25_foot_walk_msfc,,text,"PRUEBA 2 --> Tiempo para dar 25 pasos (segundos)",,,,,,,,,,,,,
t_25_f_w_complete_trial2,time_25_foot_walk_msfc,,text,"PRUEBA 2 --> Para una prueba completa, registrar cualquier circunstancia que afecte al rendimiento del paciente:",,,,,,,,,,,,,
t_25_f_w_nocompltrial2,time_25_foot_walk_msfc,,radio,"En caso de que no se finalice la prueba (marcar una opción)","0, Incapaz de finalizar la prueba debido a limitaciones de carácter físico | 1, Otra",,,,,,,,,,,,
t_25_f_w_tr2_specify3,time_25_foot_walk_msfc,,text,"Especificar las limitaciones físicas",,,,,,,"[t_25_f_w_nocompltrial2] = '0'",,,,,,
t_25_f_w_tr2_specify4,time_25_foot_walk_msfc,,text,"Especificar otra",,,,,,,"[t_25_f_w_nocompltrial2] = '1'",,,,,,
t_25_f_w_twoattempts,time_25_foot_walk_msfc,,radio,"¿Realizó más de dos intentos para superar dos pruebas con éxito?","0, Sí | 1, No",,,,,,,,,,,,
t_25_f_w_reason_twoattempt,time_25_foot_walk_msfc,,text,"En caso afirmativo, especificar el/los motivo(s) de haber realizado más de dos intentos:",,,,,,,"[t_25_f_w_twoattempts] = '0'",,,,,,
h_p_t_visit_date,hole_peg_test_msfc,,text,"Fecha de la visita",,,date_mdy,,,,,,,,,,
h_p_t,hole_peg_test_msfc,,radio,"Mano dominante (elegir una)","0, Derecha | 1, Izquierda",,,,,,,,,,,,
h_p_t_dh_trial1_time,hole_peg_test_msfc,,text,"Mano dominante (MD) PRUEBA 1 --> Tiempo (segundos)",,,,,,,,,,,,,
h_p_t_dh_compl_trial1,hole_peg_test_msfc,,text,"MD PRUEBA 1 --> Para una prueba completa, registrar cualquier circunstancia que afecte al rendimiento del paciente",,,,,,,,,,,,,
h_p_t_dh_nocompl_trial1,hole_peg_test_msfc,,radio,"MD PRUEBA 1 --> En caso de que no se finalice la prueba (marcar una opción)","0, Incapaz de finalizar la prueba debido a limitaciones de carácter físico | 1, Otra",,,,,,,,,,,,
h_p_t_specify1,hole_peg_test_msfc,,text,"Especificar las limitaciones físicas",,,,,,,"[h_p_t_dh_nocompl_trial1] = '0'",,,,,,
h_p_t_specify2,hole_peg_test_msfc,,text,"Especificar otra",,,,,,,"[h_p_t_dh_nocompl_trial1] = '1'",,,,,,
h_p_t_dh_trial2_time,hole_peg_test_msfc,,text,"MD PRUEBA 2 --> Tiempo (segundos)",,,,,,,,,,,,,
