"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
csri_6_2_1,csri,"Medicin 2",text,"Medicin 2: Hvad var navnet på medicinen?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_2,csri,,text,"Medicin 2: Hvad var dosis(hvis kendt) på medicinen?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_3,csri,,text,"Medicin 2: Hvor mange gange tog du medicinen?(f.eks dagligt)",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_4,csri,,text,"Medicin 2: Hvor lang tid har du taget denne medicin?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_1,csri,"Medicin 3",text,"Medicin 3: Hvad var navnet på medicinen?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_2,csri,,text,"Medicin 3: Hvad var dosis(hvis kendt) på medicinen?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_3,csri,,text,"Medicin 3: Hvor mange gange tog du medicinen?(f.eks dagligt)",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_4,csri,,text,"Medicin 3: Hvor lang tid har du taget denne medicin?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_1,csri,"Medicin 4",text,"Medicin 4: Hvad var navnet på medicinen?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_2,csri,,text,"Medicin 4: Hvad var dosis(hvis kendt) på medicinen?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_3,csri,,text,"Medicin 4: Hvor mange gange tog du medicinen?(f.eks dagligt)",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_4,csri,,text,"Medicin 4: Hvor lang tid har du taget denne medicin?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_1,csri,"Medicin 5",text,"Medicin 5: Hvad var navnet på medicinen?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_2,csri,,text,"Medicin 5: Hvad var dosis(hvis kendt) på medicinen?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_3,csri,,text,"Medicin 5: Hvor mange gange tog du medicinen?(f.eks dagligt)",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_4,csri,,text,"Medicin 5: Hvor lang tid har du taget denne medicin?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_1,csri,"Medicin 6",text,"Medicin 6: Hvad var navnet på medicinen?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_2,csri,,text,"Medicin 6: Hvad var dosis(hvis kendt) på medicinen?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_3,csri,,text,"Medicin 6: Hvor mange gange tog du medicinen?(f.eks dagligt)",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_4,csri,,text,"Medicin 6: Hvor lang tid har du taget denne medicin?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_7,csri,"7. Nuværende arbejdsforhold",radio,"Hvad er din nuværende tilknytning til arbejdsmarkedet?","0,Ansat fuldtid|1,Ansat fuldtid men sygemeldt|2,Ansat deltid|3,Ansat deltid men sygemeldt|4,Arbejdsløs|5,Selvstændig og arbejder|6,Selvstændig men sygemeldt|7,Pensioneret (grundet alder)|8,Pensioneret (grundet helbredsproblemer)|9,Studerende|10,Studerende men afbrudt grundet helbred|11,Hjemmegående|12,Andet",,,,,,,y,,,,,
csri_7a,csri,,text,"Hvis din tilknytning til arbejdsmarkedet er ""Andet"", angiv venligst hvilken",,,,,,,"[csri_7]=""12""",y,,,,,
csri_8,csri,"Hvor mange dage(hvis nogen) har du været sygemeldt i løbet af de sidste 3 måneder grundet",text,"8. Fysiske helbredsproblemer?",,,integer,,,,,y,,,,,
csri_9,csri,,text,"9. Mentale helbredsproblemer?",,,integer,,,,,y,,,,,
lte_1,lte_sr,"Har nogen af følgende begivenheder fundet sted, siden din sidste vurdering?",radio,"Du er personligt blevet ramt af alvorlig sygdom, skade eller et overfald.","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_2,lte_sr,,radio,"En tæt pårørende er blevet ramt af en alvorlig sygdom, skade eller overfald","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_3,lte_sr,,radio,"Din(e) forældre, dit barn eller din partner er død","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_4,lte_sr,,radio,"En tæt ven af familien eller anden pårørende(tante, kusine, bedsteforældre) er død.","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_5,lte_sr,,radio,"Du er blevet separeret grundet problemer i dit ægteskabelige/registrerede partnerskab.","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_6,lte_sr,,radio,"Du har afsluttet et fast forhold.","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_7,lte_sr,,radio,"Du har haft et alvorligt problem med en nær ven, nabo eller pårørende.","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_8,lte_sr,,radio,"Du er blevet arbejdsløs eller du har søgt arbejde uden held i mere end en måned.","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_9,lte_sr,,radio,"Du er blevet fyret fra dit arbejde.","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_10,lte_sr,,radio,"Du har haft en alvorlig finansiel krise.","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_11,lte_sr,,radio,"Du har haft problemer med politiet og været stillet for en domstol.","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_12a,lte_sr,,radio,"Noget du værdsatte er blevet væk eller stjålet: mindst én af sådanne hændelser i de sidste 3 måneder","0, Nej | 1, Ja",,,,,,,y,,,lte,,
lte_12b,lte_sr,,radio,"Noget du værdsatte er blevet væk eller stjålet: mindst én af sådanne hændelser i de sidste 6 måneder","0, Nej | 1, Ja",,,,,,,y,,,lte,,
fss_1,fatigue_severity_scale,"I løbet af den seneste uge har jeg oplevet at:",radio,"1. Min motivation er lavere, når jeg er udmattet","1,1 Passer slet ikke | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Passer fuldstændigt",,,,,,,,,,,,
fss_2,fatigue_severity_scale,,radio,"2. Motion fremkalder kvalme hos mig","1,1 Passer slet ikke | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Passer fuldstændigt",,,,,,,,,,,,
fss_3,fatigue_severity_scale,,radio,"3. Jeg bliver nemt udmattet","1,1 Passer slet ikke | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Passer fuldstændigt",,,,,,,,,,,,
fss_4,fatigue_severity_scale,,radio,"4. Træthed begrænser mine fysiske funktionsevner","1,1 Passer slet ikke | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Passer fuldstændigt",,,,,,,,,,,,
fss_5,fatigue_severity_scale,,radio,"5. Træthed forårsager ofte problemer for mig","1,1 Passer slet ikke | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Passer fuldstændigt",,,,,,,,,,,,
fss_6,fatigue_severity_scale,,radio,"6. Min træthed hindrer mig i at udføre længerevarende fysiske aktiviteter","1,1 Passer slet ikke | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Passer fuldstændigt",,,,,,,,,,,,
fss_7,fatigue_severity_scale,,radio,"7. Min træthed hindrer mig i at udføre visse opgaver og gøremål","1,1 Passer slet ikke | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Passer fuldstændigt",,,,,,,,,,,,
fss_8,fatigue_severity_scale,,radio,"8. Træthed er et af mine tre mest begrænsende symptomer","1,1 Passer slet ikke | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Passer fuldstændigt",,,,,,,,,,,,
fss_9,fatigue_severity_scale,,radio,"9. Min træthed lægger hindringer i vejen for mit arbejde, familieliv eller sociale liv","1, 1 Passer slet ikke | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Passer fuldstændigt",,,,,,,,,,,,
bdi_sadness,beck_depression_inventory_v2,,radio,"1. Tristhed","0,Jeg føler mig ikke trist.|1,Jeg føler mig trist meget af tiden|2,Jeg er trist hele tiden|3,Jeg er så trist eller ulykkelig, at jeg ikke kan holde det ud.",,,,,,,,,,,,
bdi_pessimism,beck_depression_inventory_v2,,radio,"3. Pessimisme","0,Jeg er ikke modløs over for fremtiden.|1,Jeg føler mig mere modløs over for fremtiden end jeg plejer.|2,Jeg forventer ikke, at tingene skal løse sig for mig.|3,Jeg synes, at fremtiden er håbløs og kun vil blive værre.",,,,,,,,,,,,
bdi_past_failure,beck_depression_inventory_v2,,radio,"4. Tidligere nederlag","0,Jeg føler mig ikke mislykket.|1,Mere er mislykkedes for mig, end det burde.|2,Når jeg ser tilbage, kan jeg se en masse nederlag|3,Jeg synes, at jeg er fuldstændig mislykket som menneske.",,,,,,,,,,,,
bdi_loss_pleasure,beck_depression_inventory_v2,,radio,"5. Tab af glæde","0,Jeg føler lige så stor glæde ved ting, jeg godt kan lide, som jeg gjorde tidligere.|1,Jeg nyder ikke tingene lige så meget, som jeg gjorde tidligere.|2,Jeg får meget lidt glæde ud af de ting, som jeg nød tidligere.|3,Jeg kan ikke føle nogen glæde ved de ting, som jeg tidligere nød.",,,,,,,,,,,,
bdi_guilt,beck_depression_inventory_v2,,radio,"6. Skyldfølelser","0,Jeg føler mig ikke specielt skyldig.|1,Jeg føler mig skyldig over mange ting, som jeg har gjort eller burde have gjort.|2,Jeg føler mig temmelig skyldig det meste af tiden.|3,Jeg føler mig skyldig hele tiden.",,,,,,,,,,,,
bdi_punishment,beck_depression_inventory_v2,,radio,"7. Følelser af at blive straffet","0,Jeg føler ikke, at jeg bliver straffet.|1,Jeg føler, at jeg måske vil blive straffet|2,Jeg forventer at blive straffet|3,Jeg føler, at jeg bliver straffet.",,,,,,,,,,,,
bdi_selfdislike,beck_depression_inventory_v2,,radio,"8. Selvhad","0,Jeg føler det samme om mig selv, som jeg altid har gjort.|1,Jeg har mistet troen på mig selv.|2,Jeg er skuffet over mig selv.|3,Jeg bryder mig ikke om mig selv.",,,,,,,,,,,,
bdi_selfcriticalness,beck_depression_inventory_v2,,radio,"9. Selvkritik","0,Jeg kritiserer eller bebrejder ikke mig selv mere end normalt.|1,Jeg er mere kritisk over for mig selv, end jeg var tidligere.|2,Jeg kritiserer mig selv for alle mine fejl.|3,Jeg bebrejder mig selv alt dårligt, der sker.",,,,,,,,,,,,
bdi_suicidal,beck_depression_inventory_v2,,radio,"10. Selvmordstanker eller -ønsker","0,Jeg har ikke nogen tanker om at tage livet af mig selv.|1,Jeg har tanker om at tage livet af mig selv, men jeg ville ikke føre dem ud i livet.|2,Jeg kunne godt tænke mig at tage livet af mig selv.|3,Jeg ville tage livet af mig selv, hvis jeg fik chancen.",,,,,,,,,,,,
bdi_crying,beck_depression_inventory_v2,,radio,"11. Gråd","0,Jeg græder ikke mere, end jeg gjorde tidligere.|1,Jeg græder mere, end jeg gjorde tidligere.|2,Jeg græder over hver eneste lille ting.|3,Jeg har lyst til at græde, men jeg kan ikke",,,,,,,,,,,,
bdi_agitation,beck_depression_inventory_v2,,radio,"12. Ophidselse","0, Jeg er ikke mere rastløs eller anspændt, end jeg plejer at være | 1, Jeg føler mig mere rastløs eller anspændt, end jeg plejer at være. | 2, Jeg er så rastløs eller ophidset, at det er vanskeligt at forholde sig roligt. | 3, Jeg er så rastløs eller ophidset, at jeg er nødt til hele tiden at bevæge mig eller gøre noget.",,,,,,,,,,,,
bdi_lostofinterest,beck_depression_inventory_v2,,radio,"13. Interessetab","0, Jeg har ikke mistet interessen for andre mennesker eller aktiviteter. | 1, Jeg er mindre interesseret i andre mennesker eller ting, end jeg var tidligere. | 2, Jeg har mistet det meste af min interesse for andre mennesker eller ting. | 3, Det er vanskeligt at blive interesseret i noget.",,,,,,,,,,,,
bdi_indecisiveness,beck_depression_inventory_v2,,radio,"14. Ubeslutsomhed","0, Jeg træffer beslutninger nogenlunde lige så godt, som jeg plejer. | 1, Jeg synes det er vanskeligere at træffe beslutninger end tidligere. | 2, Jeg har meget vanskeligere ved at træffe beslutninger, end jeg plejer at have. | 3, Jeg har svært ved at træffe beslutninger.",,,,,,,,,,,,
bdi_worthlessness,beck_depression_inventory_v2,,radio,"15. Værdiløshed","0, Jeg føler ikke, at jeg ikke er noget værd. | 1, Jeg føler ikke, at jeg er lige så meget værd og lige så nyttig, som jeg plejer at være. | 2, Jeg føler mig mindre værd sammenlignet med andre. | 3, Jeg føler, at jeg overhovedet intet er værd.",,,,,,,,,,,,
bdi_lossenergy,beck_depression_inventory_v2,,radio,"16. Energitab","0, Jeg har lige så meget energi, som jeg havde tidligere. | 1, Jeg har mindre energi, end jeg havde tidligere. | 2, Jeg har ikke nok energi til at gøre ret meget. | 3, Jeg har ikke nok energi til at gøre noget som helst.",,,,,,,,,,,,
bdi_changessleeppattern,beck_depression_inventory_v2,,radio,"17. Ændret søvnmønster","0, 0. Jeg har ikke oplevet nogen ændring i mit søvnmønster | 1, 1a. Jeg sover lidt mere end normalt | 2, 1b. Jeg sover lidt mindre end normalt | 3, 2a. Jeg sover meget mere end normalt | 4, 2b. Jeg sover meget mindre end normalt | 5, 3a. Jeg sover det meste af dagen. | 6, 3b. Jeg vågner 1-2 timer tidligere end normalt og kan ikke falde i søvn igen.",,,,,,,,,,,,
bdi_irritable,beck_depression_inventory_v2,,radio,"18. Irritabilitet","0, Jeg er ikke mere irritabel end normalt. | 1, Jeg er mere irritabel end normalt. | 2, Jeg er meget mere irritabel end normalt. | 3, Jeg er irritabel hele tiden.",,,,,,,,,,,,
bdi_changesappetite,beck_depression_inventory_v2,,radio,"19. Ændret appetit","0, 0. Jeg har ikke oplevet nogen ændring i min appetit. | 1, 1a. Min appetit er noget mindre end normalt. | 2, 1b. Min appetit er noget større end normalt. | 3, 2a. Min appetit er meget mindre end tidligere. | 4, 2b. Min appetit er meget større end normalt | 5, 3a.Jeg har slet ingen appetit. | 6, 3b. Jeg har lyst til mad hele tiden.",,,,,,,,,,,,
bdi_concentration,beck_depression_inventory_v2,,radio,"20. Koncentrationsvanskeligheder","0, Jeg kan koncentrere mig lige så godt, som jeg altid har kunnet. | 1, Jeg kan ikke koncentrere mig lige så godt som normalt. | 2, Det er vanskeligt at koncentrere sig om noget i særlig lang tid. | 3, Jeg synes ikke, at jeg kan koncentrere mig om noget.",,,,,,,,,,,,
bdi_tirednessorfatigue,beck_depression_inventory_v2,,radio,"21. Træthed eller udmattelse","0, Jeg føler mig ikke mere træt eller udmattet end normalt. | 1, Jeg bliver lettere træt eller udmattet end normalt. | 2, Jeg føler mig for træt eller udmattet til at gøre mange af de ting, som jeg gjorde tidligere. | 3, Jeg føler mig for træt eller udmattet til at gøre de fleste af de ting, som jeg gjorde tidligere.",,,,,,,,,,,,
bdi_lossintersex,beck_depression_inventory_v2,,radio,"22. Tabt sexlyst","0, Jeg har ikke lagt mærke til nogen forandring i min interesse for sex for nylig. | 1, Jeg er mindre interesseret i sex end jeg plejer at være. | 2, Jeg er meget mindre interesseret i sex nu. | 3, Jeg har fuldstændig mistet interessen for sex.",,,,,,,,,,,,
bdi_ts,beck_depression_inventory_v2,,text,"Form first saved on",,,datetime_seconds_ymd,,,,,,,,,,"@NOW @READONLY"
cssrs_1,columbia_suicide_severity_rating_scale,SUICIDALTANKER,radio,"1. Har du ønsket, at du var død, eller ønsket, at du kunne falde i søvn og ikke vågne op igen?","0, Nej | 1, Ja",,,,,,,,,,,,
cssrs_1_describe,columbia_suicide_severity_rating_scale,,text,"Hvis ja, beskriv:",,,,,,,"[cssrs_1] = '1'",,,,,,
cssrs_2,columbia_suicide_severity_rating_scale,,radio,"2. Har du rent faktisk haft tanker om at begå selvmord?","0, Nej | 1, Ja",,,,,,,,,,,,
cssrs_2_describe,columbia_suicide_severity_rating_scale,,text,"Hvis ja, beskriv:",,,,,,,"[cssrs_2] = '1'",,,,,,
cssrs_3,columbia_suicide_severity_rating_scale,,radio,"3. Har du tænkt på, hvordan du ville gøre det?","0, Nej | 1, Ja",,,,,,,,,,,,
cssrs_3_describe,columbia_suicide_severity_rating_scale,,text,"Hvis ja, beskriv:",,,,,,,"[cssrs_3] = '1'",,,,,,
cssrs_4,columbia_suicide_severity_rating_scale,,radio,"4. Har du haft disse tanker og i nogen grad haft intention om at gøre alvor af det?","0, Nej | 1, Ja",,,,,,,,,,,,
cssrs_4_describe,columbia_suicide_severity_rating_scale,,text,"Hvis ja, beskriv:",,,,,,,"[cssrs_4] = '1'",,,,,,
cssrs_5,columbia_suicide_severity_rating_scale,,radio,"5. Er du begyndt at planlægge/har du planlagt detaljerne omkring, hvordan du vil begå selvmord? Har du intention om at gøre alvor af det?","0, Nej | 1, Ja",,,,,,,,,,,,
cssrs_5_describe,columbia_suicide_severity_rating_scale,,text,"Hvis ja, beskriv:",,,,,,,"[cssrs_5] = '1'",,,,,,
cssrs_6,columbia_suicide_severity_rating_scale,"SUICIDALTANKERNES INTENSITET",radio,"Mest alvorlige tanke(alvorlighed): ","1, (1) Mindst alvorlig | 2, (2) | 3, (3) | 4, (4) | 5, (5) Mest alvorlig",,,,,,,,,,,,
cssrs_6_description,columbia_suicide_severity_rating_scale,,text,"Beskrivelse af tanker",,,,,,,"[cssrs_6] = '0' or [cssrs_6] = '1' or [cssrs_6] = '2' or [cssrs_6] = '3' or [cssrs_6] = '4'",,,,,,
cssrs_7,columbia_suicide_severity_rating_scale,,radio,"Hvor mange gange har du haft disse tanker?","1, (1) Mindre end én gang om ugen | 2, (2) Én gang om ugen | 3, (3) 2-5 gange om ugen | 4, (4) Dagligt eller næsten dagligt | 5, (5) Mange gange hver dag",,,,,,,,,,,,
cssrs_8,columbia_suicide_severity_rating_scale,,radio,"Varighed:Når du har disse tanker, hvor længe varer de så?","1, (1) Flygtige - få sekunder eller minutter | 2, (2) Under 1 time/noget af tiden | 3, (3) 1-4 timer/lang tid | 4, (4) 4-8 timer/det meste af dagen | 5, (5) Mere end 8 timer/vedvarende eller kontinuerligt",,,,,,,,,,,,
cssrs_9,columbia_suicide_severity_rating_scale,,radio,"Evne til at kontrollere:Kunne/kan du holde op med at tænke på at begå selvmord eller ønske at dø, hvis du selv vil?","1, (1) Kan sagtens styre tankerne | 2, (2) Kan styre tankerne med lidt besvær | 3, (3) Kan styre tankerne med noget besvær | 4, (4) Kan styre tankerne med meget besvær | 5, (5) Er ude af stand til at styre tankerne | 0, (0) Forsøger ikke at styre tankerne",,,,,,,,,,,,
cssrs_10,columbia_suicide_severity_rating_scale,,radio,"Afskrækkende ting:Er der ting - nogen eller noget (f.eks. familie, religion, smerte ved død) - der afholdt dig fra at ønske at dø eller gøre alvor af dine tanker om at begå selvmord?","1, (1) Afskrækkende ting afholdt dig klart fra at forsøge selvmord | 2, (2) Afskrækkende ting stoppede dig formentlig | 3, (3) Usikkert, om afskrækkende ting stoppede dig | 4, (4) Afskrækkende ting stoppede dig højst sandsynligt ikke | 5, (5) Afskrækkende ting stoppede dig bestemt ikke | 0, (0) Ikke relevant",,,,,,,,,,,,
cssrs_11,columbia_suicide_severity_rating_scale,,radio,"Årsager til suicidaltanker:Hvilke grunde har du haft til at tænke på at ville dø eller begå selvmord? Var det for at gøre en ende på smerten eller standse den måde, du følte på (med andre ord kunne du ikke holde ud at leve med denne smerte eller disse følelser) eller var det for at få opmærksomhed, hævn eller en reaktion fra andre? Eller begge dele?","1, (1) Udelukkende for at få opmærksomhed, hævn eller en reaktion fra andre | 2, (2) Mest for at få opmærksomhed, hævn eller en reaktion fra andre | 3, (3) Både for at få opmærksomhed, hævn eller en reaktion fra andre og for at gøre en ende på/stoppe smerten | 4, (4) Mest for at gøre en ende på/stoppe smerten (du kunne ikke holde ud at leve med denne smerte eller disse følelser) | 5, (5) Udelukkende for at gøre en ende på/stoppe smerten (du kunne ikke holde ud at leve med denne smerte eller disse følelser) | 0, (0) Ikke relevant",,,,,,,,,,,,
cssrs_12,columbia_suicide_severity_rating_scale,"SUICIDAL ADFÆRD",radio,"Egentligt suicidalforsøg: Der behøver ikke at være tale om nogen form for kvæstelse eller skade","0, Nej | 1, Ja",,,,,,,,,,,,
cssrs_12_a,columbia_suicide_severity_rating_scale,,text,"Har du forsøgt at begå selvmord?",,,,,,,"[cssrs_12_i] = '1'",,,,,,
cssrs_12_b,columbia_suicide_severity_rating_scale,,text,"Har du gjort noget for at skade dig selv?",,,,,,,"[cssrs_12_i] = '1'",,,,,,
cssrs_12_c,columbia_suicide_severity_rating_scale,,text,"Har du gjort noget farligt, hvor du kunne have forvoldt din død?",,,,,,,"[cssrs_12_i] = '1'",,,,,,
cssrs_12_d,columbia_suicide_severity_rating_scale,,text,"Hvad gjorde du?",,,,,,,"[cssrs_12_i] = '1'",,,,,,
cssrs_12_e,columbia_suicide_severity_rating_scale,,text,"Gjorde du ______ for at begå selvmord?",,,,,,,"[cssrs_12_i] = '1'",,,,,,
cssrs_12_f,columbia_suicide_severity_rating_scale,,text,"Ønskede du at dø (måske kun en lille smule), da du_____?",,,,,,,"[cssrs_12_i] = '1'",,,,,,
cssrs_12_g,columbia_suicide_severity_rating_scale,,text,"Forsøgte du at gøre en ende på dit liv, da du _____?",,,,,,,"[cssrs_12_i] = '1'",,,,,,
cssrs_12_h,columbia_suicide_severity_rating_scale,,text,"Eller tænkte du, at det var muligt, du kunne dø af _____?",,,,,,,"[cssrs_12_i] = '1'",,,,,,
cssrs_12_i,columbia_suicide_severity_rating_scale,,radio,"Eller gjorde du det udelukkende af andre grunde/uden på NOGEN SOM HELST måde at have intention om at begå selvmord (f.eks. for at afhjælpe stress, få det bedre, få medfølelse eller få noget andet til at ske)? ","0, Nej | 1, Ja",,,,,,"[cssrs_12_i] = '1'",,,,,,
cssrs_12_i_describe,columbia_suicide_severity_rating_scale,,text,"Hvis ja, beskriv:",,,,,,,"[cssrs_12] = '1' and [cssrs_12_i] = '1'",,,,,,
cssrs_12_attempt,columbia_suicide_severity_rating_scale,,text,"Antal forsøg i alt",,,,,,,"[cssrs_12] = '1'",,,,,,
cssrs_12_j,columbia_suicide_severity_rating_scale,,radio,"Har deltager udvist non-suicidal selvdestruktiv adfærd?","0, Nej | 1, Ja",,,,,,"[cssrs_12] = '1'",,,,,,
cssrs_13,columbia_suicide_severity_rating_scale,,radio,"Afbrudt suicidalforsøg:Har der været et tidspunkt, hvor du begyndte på en handling for at begå selvmord, men hvor nogen eller noget standsede dig, før du fik gennemført dit forehavende?","0, Nej | 1, Ja",,,,,,,,,,,,
cssrs_13_describe,columbia_suicide_severity_rating_scale,,text,"Hvis ja, beskriv:",,,,,,,"[cssrs_13] = '1'",,,,,,
cssrs_13_number,columbia_suicide_severity_rating_scale,,text,"Antal forsøg i alt",,,,,,,"[cssrs_13] = '1'",,,,,,
cssrs_14,columbia_suicide_severity_rating_scale,,radio,"Opgivet suicidalforsøg:Har der været et tidspunkt, hvor du begyndte at foretage dig noget for at begå selvmord, men hvor du selv stoppede, inden du gjorde alvor af det?""","0, Nej | 1, Ja",,,,,,,,,,,,
cssrs_14_describe,columbia_suicide_severity_rating_scale,,text,"Hvis ja, beskriv:",,,,,,,"[cssrs_14] = '1'",,,,,,
cssrs_14_number,columbia_suicide_severity_rating_scale,,text,"Antal forsøg i alt",,,,,,,"[cssrs_14] = '1'",,,,,,
cssrs_15,columbia_suicide_severity_rating_scale,,radio,"Forberedende handlinger eller adfærd:Har du taget skridt hen imod et selvmordsforsøg eller forberedt dig på at begå selvmord (som f.eks. at samle piller, anskaffe et skydevåben, give værdifulde ting bort eller skrive afskedsbrev)?","0, Nej | 1, Ja",,,,,,,,,,,,
cssrs_15_describe,columbia_suicide_severity_rating_scale,,text,"Hvis ja, beskriv:",,,,,,,"[cssrs_15] = '1'",,,,,,
cssrs_15_number,columbia_suicide_severity_rating_scale,,text,"Antal forsøg i alt",,,,,,,"[cssrs_15] = '1'",,,,,,
cssrs_16i,columbia_suicide_severity_rating_scale,"Reel letalitet/Medicinsk skade:0.  Ingen fysisk skade eller meget lille fysisk skade (f.eks. overfladiske skrammer).1.  Mindre fysisk skade (f.eks. somnolent tale, førstegradsforbrændinger, let blødning, forstuvning).2.  Moderat fysisk skade; behov for lægehjælp (f.eks. ved bevidsthed, men søvnig, responderer nogenlunde, andengradsforbrændinger, blødning fra større kar).3.  Moderat-svær fysisk skade; behov for hospitalsindlæggelse på medicinsk afdeling og evt. intensiv pleje (f.eks. komatøs med intakte reflekser, tredjegradsforbrændinger på mindre end 20 % af kroppens overflade, omfattende blodtab, men kan behandles, større frakturer).4.  Svær fysisk skade; behov for hospitalsindlæggelse på medicinsk afdeling med intensiv pleje (f.eks. komatøs uden reflekser, tredjegradsforbrændinger på mere end 20 % af kroppens overflade, omfattende blodtab med ustabile vitalfunktioner, større skade på et vitalt område).5.  Død",radio,"Seneste forsøg ""Indsæt kode"":","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,,,cssrs_16,,
cssrs_16ii,columbia_suicide_severity_rating_scale,,radio,"Mest dødbringende forsøg ""Indsæt kode"":","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,,,cssrs_16,,
cssrs_16iii,columbia_suicide_severity_rating_scale,,radio,"Første forsøg ""Indsæt kode"":","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,,,,cssrs_16,,
