"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
csri_1_2o,csri,,text,"other care providers.",,,integer,,,,"[csri_1(14)] = '1'",y,,,,,
csri_1_3a,csri,"In the last 3 months, how many non- depression-related contacts have you had with (a):",text,"general practitioner (GP)",,,integer,,,,"[csri_1(0)] = '1'",y,,,,,
csri_1_3b,csri,,text,neurologist,,,integer,,,,"[csri_1(1)] = '1'",y,,,,,
csri_1_3c,csri,,text,psychiatrist,,,integer,,,,"[csri_1(2)] = '1'",y,,,,,
csri_1_3d,csri,,text,"another doctor",,,integer,,,,"[csri_1(3)] = '1'",y,,,,,
csri_1_3e,csri,,text,"practice nurse",,,integer,,,,"[csri_1(4)] = '1'",y,,,,,
csri_1_3f,csri,,text,pharmacist,,,integer,,,,"[csri_1(5)] = '1'",y,,,,,
csri_1_3g,csri,,text,psychologist/therapist,,,integer,,,,"[csri_1(6)] = '1'",y,,,,,
csri_1_3h,csri,,text,physiotherapist,,,integer,,,,"[csri_1(7)] = '1'",y,,,,,
csri_1_3i,csri,,text,"social worker",,,integer,,,,"[csri_1(8)] = '1'",y,,,,,
csri_1_3j,csri,,text,"community mental health worker",,,integer,,,,"[csri_1(9)] = '1'",y,,,,,
csri_1_3k,csri,,text,acupuncturist,,,integer,,,,"[csri_1(10)] = '1'",y,,,,,
csri_1_3l,csri,,text,osteopath,,,integer,,,,"[csri_1(11)] = '1'",y,,,,,
csri_1_3m,csri,,text,homeopath/herbalist,,,integer,,,,"[csri_1(12)] = '1'",y,,,,,
csri_1_3n,csri,,text,"occupational therapist",,,integer,,,,"[csri_1(13)] = '1'",y,,,,,
csri_1_3o,csri,,text,"other care providers.",,,integer,,,,"[csri_1(14)] = '1'",y,,,,,
csri_1_4a,csri,"What was the average length of your contact (in minutes) with (a):",text,"general practitioner (GP)",,,integer,,,,"([csri_1_2a]>0 or [csri_1_3a]>0) and [csri_1(0)]=""1""",y,,,,,
csri_1_4b,csri,,text,neurologist,,,integer,,,,"([csri_1_2b]>0 or [csri_1_3b]>0) and  [csri_1(1)]=""1""",y,,,,,
csri_1_4c,csri,,text,psychiatrist,,,integer,,,,"([csri_1_2c]>0 or [csri_1_3c]>0) and  [csri_1(2)]=""1""",y,,,,,
csri_1_4d,csri,,text,"another doctor",,,integer,,,,"([csri_1_2d]>0 or [csri_1_3d]>0) and  [csri_1(3)]=""1""",y,,,,,
csri_1_4e,csri,,text,"practice nurse",,,integer,,,,"([csri_1_2e]>0 or [csri_1_3e]>0) and  [csri_1(4)]=""1""",y,,,,,
csri_1_4f,csri,,text,pharmacist,,,integer,,,,"([csri_1_2f]>0 or [csri_1_3f]>0) and  [csri_1(5)]=""1""",y,,,,,
csri_1_4g,csri,,text,psychologist/therapist,,,integer,,,,"([csri_1_2g]>0 or [csri_1_3g]>0) and  [csri_1(6)]=""1""",y,,,,,
csri_1_4h,csri,,text,physiotherapist,,,integer,,,,"([csri_1_2h]>0 or [csri_1_3h]>0) and  [csri_1(7)]=""1""",y,,,,,
csri_1_4i,csri,,text,"social worker",,,integer,,,,"([csri_1_2i]>0 or [csri_1_3i]>0) and  [csri_1(8)]=""1""",y,,,,,
csri_1_4j,csri,,text,"community mental health worker",,,integer,,,,"([csri_1_2j]>0 or [csri_1_3j]>0) and [csri_1(9)]=""1""",y,,,,,
csri_1_4k,csri,,text,acupuncturist,,,integer,,,,"([csri_1_2k]>0 or [csri_1_3k]>0) and  [csri_1(10)]=""1""",y,,,,,
csri_1_4l,csri,,text,osteopath,,,integer,,,,"([csri_1_2l]>0 or [csri_1_3l]>0) and  [csri_1(11)]=""1""",y,,,,,
csri_1_4m,csri,,text,homeopath/herbalist,,,integer,,,,"([csri_1_2m]>0 or [csri_1_3m]>0) and  [csri_1(12)]=""1""",y,,,,,
csri_1_4n,csri,,text,"occupational therapist",,,integer,,,,"([csri_1_2n]>0 or [csri_1_3n]>0) and  [csri_1(13)]=""1""",y,,,,,
csri_1_4o,csri,,text,"other care providers",,,integer,,,,"([csri_1_2o]>0 or [csri_1_3o]>0) and  [csri_1(14)]=""1""",y,,,,,
csri_2,csri,"In the last 3 months",radio,"Have you been admitted as a hospital inpatient?","0, No | 1, Yes",,,,,,,y,,,,,
csri_2_inpat_adm_times,csri,,radio,"If yes, how many times?","0, 1 time | 1, 2 times | 2, 3 times | 3, 4 times | 4, more than 4 times",,,,,,"[csri_2] = '1'",y,,,,,
csri_2_inpatient_stays,csri,,text,"If more than 4 times, how many times?",,,number,4,100,,"[csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_1st_1,csri,"If yes (first admission):",text,"What is the hospital name, department and ward type?",,,,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_1st_2,csri,,text,"What was the reason for admission?",,,,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_1st_3,csri,,text,"What was the admission start date?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_1st_4,csri,,text,"What was the admission end date?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_1st_5,csri,,text,"How many days were you admitted?",,,integer,,,,"[csri_2_inpat_adm_times] = '0' or [csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_2nd_1,csri,"If yes (second admission):",text,"What is the hospital name, department and ward type?",,,,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_2nd_2,csri,,text,"What was the reason for admission?",,,,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_2nd_3,csri,,text,"What was the admission start date?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_2nd_4,csri,,text,"What was the admission end date?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_2nd_5,csri,,text,"How many days were you admitted?",,,integer,,,,"[csri_2_inpat_adm_times] = '1' or [csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_3rd_1,csri,"If yes (third admission):",text,"What is the hospital name, department and ward type?",,,,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_3rd_2,csri,,text,"What was the reason for admission?",,,,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_3rd_3,csri,,text,"What was the admission start date?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_3rd_4,csri,,text,"What was the admission end date?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_3rd_5,csri,,text,"How many days were you admitted?",,,integer,,,,"[csri_2_inpat_adm_times] = '2' or [csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_4th_1,csri,"If yes (fourth admission):",text,"What is the hospital name, department and ward type?",,,,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_4th_2,csri,,text,"What was the reason for admission?",,,,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_4th_3,csri,,text,"What was the admission start date?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_4th_4,csri,,text,"What was the admission end date?",,,date_dmy,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_3_4th_5,csri,,text,"How many days were you admitted?",,,integer,,,,"[csri_2_inpat_adm_times] = '3' or [csri_2_inpat_adm_times] = '4'",y,,,,,
csri_4,csri,"In the last 3 months",text,"How many times have you attended the Accident and Emergency department (A&E)?",,,integer,,,,,y,,,,,
csri_5,csri,,checkbox,"Have you received help from friends or relative on any of the following tasks, as a consequence ofdepression?","0, Childcare | 1, Personal care (e.g. washing, dressing) | 2, Help in/around the house (e.g. cooking, cleaning) | 3, Help outside the home (e.g. shopping, transport) | 4, Other help | 5, None",,,,,,,y,,,,,
csri_5_1_5a,csri,,text,"If ""other help"", please specify",,,,,,,"[csri_5(4)] = '1'",y,,,,,
csri_5_2_1,csri,"If in the last 3 months, you have received help from friends or relatives, as a consequence of health problems, what was the average number of hours per week on",text,childcare,,,integer,,,,"[csri_5(0)] = '1'",y,,,,,
csri_5_2_2,csri,,text,"personal care (e.g. washing, dressing)",,,integer,,,,"[csri_5(1)] = '1'",y,,,,,
csri_5_2_3,csri,,text,"help in/around the house (e.g. cooking, cleaning etc.)",,,integer,,,,"[csri_5(2)] = '1'",y,,,,,
csri_5_2_4,csri,,text,"help outside the home (e.g. shopping, transport)",,,integer,,,,"[csri_5(3)] = '1'",y,,,,,
csri_5_2_5,csri,,text,"Other help",,,integer,,,,"[csri_5(4)] = '1'",y,,,,,
csri_6_num_med,csri,"Please list the use of any medications taken over the last 3 months.",dropdown,"In the last 3 months, how many medications have you regularly taken?","0, None | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, More than 6",,,,,,,y,,,,,
csri_6_1_1,csri,"Medication 1",text,"Medication 1: What is the name of the medication?",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_1_2,csri,,text,"Medication 1: What is the dosage (if known) of the medication taken?",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_1_3,csri,,text,"Medication 1: What is the dose frequency of the medication taken? (e.g. daily)",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_1_4,csri,,text,"Medication 1:  For how long have you taken this medication?",,,,,,,"[csri_6_num_med] = '1' or [csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_1,csri,"Medication 2",text,"Medication 2: What medication have you taken?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_2,csri,,text,"Medication 2: What is the dosage (if known) of the medication taken?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_3,csri,,text,"Medication 2: What is the dose frequency of the medication taken? (e.g. daily)",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_2_4,csri,,text,"Medication 2: For how long have you taken this medication?",,,,,,,"[csri_6_num_med] = '2' or [csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_1,csri,"Medication 3",text,"Medication 3: What medication have you taken?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_2,csri,,text,"Medication 3: What is the dosage (if known) of the medication taken?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_3,csri,,text,"Medication 3: What is the dose frequency of the medication taken? (e.g. daily)",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_3_4,csri,,text,"Medication 3:  For how long have you taken this medication?",,,,,,,"[csri_6_num_med] = '3' or [csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_1,csri,"Medication 4",text,"Medication 4: What medication have you taken?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_2,csri,,text,"Medication 4: What is the dosage (if known) of the medication taken?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_3,csri,,text,"Medication 4: What is the dose frequency of the medication taken? (e.g. daily)",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_4_4,csri,,text,"Medication 4: For how long have you taken this medication?",,,,,,,"[csri_6_num_med] = '4' or [csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_1,csri,"Medication 5",text,"Medication 5: What medication have you taken?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_2,csri,,text,"Medication 5: What is the dosage (if known) of the medication taken?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_3,csri,,text,"Medication 5: What is the dose frequency of the medication taken? (e.g. daily)",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_5_4,csri,,text,"Medication 5: For how long have you taken this drug?",,,,,,,"[csri_6_num_med] = '5' or [csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_1,csri,"Medication 6",text,"Medication 6: What medication have you taken?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_2,csri,,text,"Medication 6: What is the dosage (if known) of the medication taken?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_3,csri,,text,"Medication 6: What is the dose frequency of the medication taken? (e.g. daily)",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_6_6_4,csri,,text,"Medication 6: For how long have you taken this drug?",,,,,,,"[csri_6_num_med] = '6' or [csri_6_num_med] = '7'",y,,,,,
csri_7,csri,"Current employment status",radio,"What is your current employment status?","0,Employed full-time and working|1,Employed full-time but 'off-sick'|2,Employed part-time|3,Employed part-time but 'off-sick'|4,Unemployed|5,Self employed and working|6,Self-employed but 'off-sick'|7,Retired (because of age)|8,Retired (because of ill health)|9,Student|10,Student but interrupted due to illness|11,Housewife/husband|12,Other",,,,,,,y,,,,,
csri_7a,csri,,text,"If your current employment status is ""Other"", please specify",,,,,,,"[csri_7]=""12""",y,,,,,
csri_8,csri,"How many days (if any) have you had off work in the last 3 months because of",text,"Any physical health problems?",,,integer,,,,,y,,,,,
csri_9,csri,,text,"Any mental health problems?",,,integer,,,,,y,,,,,
current_medication_dep,depression_medication_adherence,,radio,"Are you currently taking medication?","0, No | 1, Yes",,,,,,,y,,,,,
depression_medication,depression_medication_adherence,,radio,"Are you currently taking medication for depression?","0, No | 1, Yes",,,,,,"[current_medication_dep] = '1'",y,,,,,
dep_med_1,depression_medication_adherence,"People often do not take their medication for several reasons.",radio,"I forget to take my depression medication","1, Always | 2, Often | 3, Sometimes | 4, Rarely | 5, Never",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
dep_med_2,depression_medication_adherence,,radio,"I change the dosage of my depression medication","1, Always | 2, Often | 3, Sometimes | 4, Rarely | 5, Never",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
dep_med_3,depression_medication_adherence,,radio,"I stop taking my depression medication for a while","1, Always | 2, Often | 3, Sometimes | 4, Rarely | 5, Never",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
dep_med_4,depression_medication_adherence,,radio,"I decide to skip my depression medication dosages","1, Always | 2, Often | 3, Sometimes | 4, Rarely | 5, Never",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
dep_med_5,depression_medication_adherence,,radio,"I take a lower dosage than prescribed","1, Always | 2, Often | 3, Sometimes | 4, Rarely | 5, Never",,,,,,"[depression_medication] = '1'",y,,,dep_med,,
pssuq_1,pssuq,"Please think about all aspects of the RADAR system (the apps and wearable fitness tracker) and answer the following questions. If you would like to provide specific feedback about a particular part of the system, please use the comments box provided. ",radio,"Overall, I am satisfied with how easy it is to use this system.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_1_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_2,pssuq,,radio,"It was simple to use this system.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_2_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_3,pssuq,,radio,"I could only effectively complete the tasks and scenarios using this system","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_3_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_4,pssuq,,radio,"I was able to complete the tasks quickly using this system.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_4_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_5,pssuq,,radio,"I was able to efficiently complete the tasks using this system.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_5_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_6,pssuq,,radio,"I felt comfortable using this system.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_6_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_7,pssuq,,radio,"It was easy to learn how to use this system.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_7_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_8,pssuq,,radio,"I believe I could become productive quickly using this system.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_8_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_9,pssuq,,radio,"The system gave error messages that clearly told me how to fix problems.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_9_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_10,pssuq,,radio,"Whenever I made a mistake using the system, I could recover easily and quickly.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_10_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_11,pssuq,,radio,"The information (such as on-screen messages and other documentation) provided with this system were clear.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_11_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_12,pssuq,,radio,"It was easy to find the information I needed.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_12_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_13,pssuq,,radio,"The information provided for the system was easy to understand.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_13_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_14,pssuq,,radio,"The information was effective in helping me to complete the tasks.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_14_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_15,pssuq,,radio,"The organisation of the information on the system screens was clear.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_15_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_16,pssuq,,radio,"The interface of this system was pleasant.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_16_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_17,pssuq,,radio,"I liked using the interface of this system.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_17_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_18,pssuq,,radio,"This system has all the functions and capabilities I expect it to have.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_18_c,pssuq,,text,Comments:,,,,,,,,,,,,,
pssuq_19,pssuq,,radio,"Overall, I am satisfied with this system.","1, 1 Strongly agree | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Strongly disagree",,,,,,,y,,,,,
pssuq_19_c,pssuq,,text,Comments:,,,,,,,,,,,,,
tam_usefulness_1,technology_assessment_measurement_fast_form,"Please think about all aspects of the RADAR system (the apps and wearable fitness tracker) and answer the following questions.<br><br>Usefulness",radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Efficient | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Inefficient",,,,,,,y,,,,,
tam_usefulness_2,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Performance enhancing | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Performance degrading",,,,,,,y,,,,,
tam_usefulness_3,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Productivity increasing | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Productivity decreasing",,,,,,,y,,,,,
tam_usefulness_4,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Effective | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Ineffective",,,,,,,y,,,,,
tam_usefulness_5,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Helpful | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Unhelpful",,,,,,,y,,,,,
tam_usefulness_6,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Useful | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Useless",,,,,,,y,,,,,
tam_ease_of_use_1,technology_assessment_measurement_fast_form,"Ease of Use",radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Easy to learn | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Difficult to learn",,,,,,,y,,,,,
tam_ease_of_use_2,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Easy to manipulate | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Difficult to manipulate",,,,,,,y,,,,,
tam_ease_of_use_3,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Clear to interact with | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Obscure to interact with",,,,,,,y,,,,,
tam_ease_of_use_4,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Flexible to interact with | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Rigid to interact with",,,,,,,y,,,,,
tam_ease_of_use_5,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Easy to master | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Difficult to master",,,,,,,y,,,,,
tam_ease_of_use_6,technology_assessment_measurement_fast_form,,radio,"Overall, I feel the RADAR-CNS system is:","0, 0 Usable | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 Cumbersome",,,,,,,y,,,,,
tam_usage_1,technology_assessment_measurement_fast_form,"Predicted Usage. For the following questions, please indicate the extent to which you agree with the following statements:",radio,"If a choice of health monitoring platform was up to me, it would likely be RADAR-CNS.","0, Agree | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, Disagree",,,,,,,y,,,tam_usage,,
